Sale ID,Basket ID,Item ID,Type,Mfr,Category,Qty,Price,Discount %,Total,Store ID,Date Time,Store Name
3288,1933,asc-69,A,Acme,Kitchen,8,91.02,0,728.16,3,43514.74285,Atlantis
3292,1935,asc-27,C,Cyberdyne,Kitchen,5,25.79,0,128.95,3,43521.67028,Atlantis
3295,1937,asc-96,C,Acme,Roofing,8,81.79,0,654.32,3,43519.41606,Atlantis
3303,1943,asc-1,A,Acme,Gardening,5,109.77,0,548.85,3,43515.43969,Atlantis
3307,1944,asc-16,A,Cyberdyne,Gardening,9,51.94,0,467.46,3,43507.69837,Atlantis
3315,1948,asc-23,C,Cyberdyne,Roofing,2,20.13,0,40.26,3,43510.82874,Atlantis
3318,1950,asc-30,B,Cyberdyne,Gardening,5,69.92,0,349.6,3,43523.64119,Atlantis
3320,1951,asc-92,A,Cyberdyne,Kitchen,5,94.85,0,474.25,3,43502.43228,Atlantis
3321,1951,asc-52,B,Cyberdyne,Gardening,8,15.44,0,123.52,3,43525.41269,Atlantis
3332,1957,asc-55,B,Acme,Kitchen,6,17.42,0.1,94.07,3,43508.51,Atlantis
3336,1960,asc-7,C,Cyberdyne,Gardening,1,44.17,0.05,41.96,3,43500.49205,Atlantis
3337,1960,asc-19,A,Tyrell Corp.,Bathroom,4,103.97,0,415.88,3,43521.37993,Atlantis
3339,1961,asc-9,C,Cyberdyne,Bathroom,6,70.51,0,423.06,3,43516.56267,Atlantis
3342,1961,asc-77,B,Tyrell Corp.,Kitchen,1,115.28,0.05,109.52,3,43507.72862,Atlantis
3343,1961,asc-32,A,Cyberdyne,Gardening,8,106.16,0,849.28,3,43523.61986,Atlantis
3345,1962,asc-68,A,Acme,Bathroom,9,6.2,0.1,50.22,3,43518.75166,Atlantis
3347,1964,asc-59,A,Acme,Gardening,4,87.64,0.1,315.5,3,43527.50229,Atlantis
3348,1965,asc-5,B,Acme,Roofing,7,46.44,0,325.08,3,43521.4348,Atlantis
3360,1973,asc-91,C,Tyrell Corp.,Roofing,2,99.06,0,198.12,3,43512.68574,Atlantis
3364,1974,asc-56,B,Acme,Kitchen,9,6.72,0,60.48,3,43505.55089,Atlantis
3368,1976,asc-64,C,Tyrell Corp.,Kitchen,4,119.04,0,476.16,3,43501.38891,Atlantis
3375,1978,asc-45,C,Acme,Bathroom,8,51.91,0.12,365.45,3,43523.37655,Atlantis
3377,1978,asc-85,B,Acme,Roofing,9,30.38,0.1,246.08,3,43527.62795,Atlantis
3379,1979,asc-18,C,Cyberdyne,Kitchen,6,56.43,0,338.58,3,43516.78485,Atlantis
3382,1982,asc-29,C,Cyberdyne,Roofing,4,92.17,0,368.68,3,43527.58867,Atlantis
3386,1985,asc-33,C,Acme,Kitchen,1,105.26,0.1,94.73,3,43525.35355,Atlantis
3388,1985,asc-69,A,Acme,Kitchen,1,91.02,0,91.02,3,43505.50256,Atlantis
3389,1985,asc-97,C,Acme,Gardening,8,85.03,0,680.24,3,43515.80476,Atlantis
3391,1987,asc-80,C,Cyberdyne,Roofing,3,77.1,0,231.3,3,43504.7709,Atlantis
3393,1988,asc-95,A,Acme,Bathroom,6,40.7,0,244.2,3,43510.45336,Atlantis
3396,1989,asc-36,C,Tyrell Corp.,Bathroom,8,85.24,0.1,613.73,3,43512.69789,Atlantis
3405,1995,asc-17,A,Acme,Gardening,7,29.27,0.1,184.4,3,43521.35543,Atlantis
3406,1996,asc-35,A,Tyrell Corp.,Gardening,9,65.42,0.1,529.9,3,43500.41944,Atlantis
3412,1998,asc-26,C,Cyberdyne,Gardening,6,116.81,0.12,616.76,3,43520.67459,Atlantis
3413,1999,asc-6,A,Cyberdyne,Gardening,9,37.92,0.1,307.15,3,43501.39392,Atlantis
3414,2000,asc-34,C,Acme,Bathroom,5,103.21,0,516.05,3,43502.8141,Atlantis
3419,2003,asc-53,C,Cyberdyne,Kitchen,1,49.18,0,49.18,3,43502.60971,Atlantis
3420,2004,asc-92,A,Cyberdyne,Kitchen,3,94.85,0,284.55,3,43504.61811,Atlantis
3431,2010,asc-14,A,Cyberdyne,Roofing,3,97.08,0,291.24,3,43518.78759,Atlantis
3437,2015,asc-19,A,Tyrell Corp.,Bathroom,9,103.97,0.12,823.44,3,43502.58252,Atlantis
3442,2018,asc-77,B,Tyrell Corp.,Kitchen,7,115.28,0.1,726.26,3,43521.61861,Atlantis
3445,2018,asc-68,A,Acme,Bathroom,2,6.2,0.1,11.16,3,43502.48167,Atlantis
3448,2021,asc-5,B,Acme,Roofing,8,46.44,0,371.52,3,43503.63039,Atlantis
3454,2024,asc-25,B,Tyrell Corp.,Gardening,7,25.32,0,177.24,3,43521.53774,Atlantis
3457,2026,asc-54,B,Cyberdyne,Bathroom,9,42.44,0.1,343.76,3,43509.63551,Atlantis
3461,2028,asc-98,B,Acme,Bathroom,6,68.04,0,408.24,3,43503.59138,Atlantis
3464,2030,asc-56,B,Acme,Kitchen,6,6.72,0.12,35.48,3,43520.39294,Atlantis
3475,2036,asc-45,C,Acme,Bathroom,1,51.91,0,51.91,3,43505.37677,Atlantis
3480,2039,asc-73,B,Acme,Roofing,1,51,0.12,44.88,3,43512.68419,Atlantis
3495,2046,asc-96,C,Acme,Roofing,5,81.79,0,408.95,3,43524.77852,Atlantis
3503,2054,asc-1,A,Acme,Gardening,6,109.77,0,658.62,3,43523.7388,Atlantis
3507,2058,asc-16,A,Cyberdyne,Gardening,8,51.94,0,415.52,3,43525.65396,Atlantis
3508,2059,asc-61,A,Acme,Roofing,1,56.32,0.05,53.5,3,43500.52398,Atlantis
3511,2060,asc-24,C,Acme,Kitchen,1,85.1,0.12,74.89,3,43513.83361,Atlantis
3512,2060,asc-26,C,Cyberdyne,Gardening,3,116.81,0,350.43,3,43508.63104,Atlantis
3513,2060,asc-6,A,Cyberdyne,Gardening,3,37.92,0.12,100.11,3,43526.6473,Atlantis
3516,2062,asc-40,C,Acme,Bathroom,1,65.08,0,65.08,3,43500.63565,Atlantis
3523,2067,asc-28,A,Cyberdyne,Roofing,3,39.46,0.1,106.54,3,43506.42772,Atlantis
3527,2069,asc-57,A,Cyberdyne,Roofing,6,58,0.1,313.2,3,43518.45809,Atlantis
3534,2074,asc-58,C,Tyrell Corp.,Roofing,5,56.39,0,281.95,3,43514.66046,Atlantis
3536,2076,asc-7,C,Cyberdyne,Gardening,9,44.17,0,397.53,3,43505.59017,Atlantis
3537,2077,asc-19,A,Tyrell Corp.,Bathroom,6,103.97,0,623.82,3,43510.82091,Atlantis
3547,2082,asc-59,A,Acme,Gardening,7,87.64,0.05,582.81,3,43511.72745,Atlantis
3555,2087,asc-8,B,Tyrell Corp.,Bathroom,2,68.74,0,137.48,3,43527.67204,Atlantis
3561,2091,asc-98,B,Acme,Bathroom,2,68.04,0.12,119.75,3,43500.7,Atlantis
3566,2094,asc-38,C,Tyrell Corp.,Bathroom,7,48.34,0,338.38,3,43504.78796,Atlantis
3568,2095,asc-64,C,Tyrell Corp.,Kitchen,8,119.04,0,952.32,3,43519.47806,Atlantis
3569,2095,asc-83,A,Cyberdyne,Gardening,3,7.2,0.1,19.44,3,43507.62345,Atlantis
3574,2097,asc-75,B,Cyberdyne,Roofing,7,34.7,0,242.9,3,43523.42571,Atlantis
3579,2099,asc-18,C,Cyberdyne,Kitchen,4,56.43,0.1,203.15,3,43525.35038,Atlantis
3583,2102,asc-86,A,Acme,Bathroom,3,27.41,0,82.23,3,43501.76933,Atlantis
3590,2105,asc-100,C,Acme,Roofing,2,111.55,0,223.1,3,43510.78303,Atlantis
3596,2110,asc-36,C,Tyrell Corp.,Bathroom,6,85.24,0.1,460.3,3,43506.66701,Atlantis
3608,2116,asc-61,A,Acme,Roofing,3,56.32,0,168.96,3,43520.65162,Atlantis
3610,2117,asc-74,A,Cyberdyne,Gardening,6,102.09,0.1,551.29,3,43520.35006,Atlantis
3614,2119,asc-34,C,Acme,Bathroom,8,103.21,0.1,743.11,3,43526.59527,Atlantis
3616,2121,asc-40,C,Acme,Bathroom,2,65.08,0,130.16,3,43526.73794,Atlantis
3620,2123,asc-92,A,Cyberdyne,Kitchen,4,94.85,0.05,360.43,3,43500.72926,Atlantis
3624,2125,asc-10,C,Tyrell Corp.,Gardening,2,96.99,0.1,174.58,3,43515.66652,Atlantis
3625,2125,asc-65,B,Tyrell Corp.,Roofing,9,67.76,0.1,548.86,3,43499.39932,Atlantis
3626,2126,asc-94,C,Cyberdyne,Gardening,3,105.87,0,317.61,3,43506.45955,Atlantis
3631,2128,asc-14,A,Cyberdyne,Roofing,3,97.08,0,291.24,3,43506.81243,Atlantis
3634,2130,asc-58,C,Tyrell Corp.,Roofing,1,56.39,0,56.39,3,43515.79309,Atlantis
3641,2135,asc-20,B,Tyrell Corp.,Kitchen,6,108.77,0.05,619.99,3,43501.78844,Atlantis
3642,2136,asc-77,B,Tyrell Corp.,Kitchen,4,115.28,0.12,405.79,3,43526.71007,Atlantis
3645,2136,asc-68,A,Acme,Bathroom,5,6.2,0,31,3,43505.5838,Atlantis
3656,2142,asc-66,C,Acme,Bathroom,1,83.74,0.05,79.55,3,43509.53986,Atlantis
3659,2144,asc-50,C,Tyrell Corp.,Bathroom,7,37.38,0,261.66,3,43501.45138,Atlantis
3660,2145,asc-91,C,Tyrell Corp.,Roofing,1,99.06,0,99.06,3,43501.40906,Atlantis
3676,2154,asc-15,C,Acme,Gardening,4,3.48,0.05,13.22,3,43499.51892,Atlantis
3677,2154,asc-85,B,Acme,Roofing,3,30.38,0,91.14,3,43522.68417,Atlantis
3682,2159,asc-29,C,Cyberdyne,Roofing,2,92.17,0.1,165.91,3,43510.64968,Atlantis
3688,2160,asc-69,A,Acme,Kitchen,4,91.02,0,364.08,3,43526.54271,Atlantis
3692,2161,asc-27,C,Cyberdyne,Kitchen,5,25.79,0,128.95,3,43525.36716,Atlantis
3695,2162,asc-96,C,Acme,Roofing,6,81.79,0,490.74,3,43501.55787,Atlantis
3696,2162,asc-36,C,Tyrell Corp.,Bathroom,8,85.24,0,681.92,3,43512.47971,Atlantis
3699,2163,asc-67,B,Tyrell Corp.,Kitchen,5,100.18,0,500.9,3,43520.78791,Atlantis
3702,2165,asc-87,B,Acme,Roofing,1,116.17,0.12,102.23,3,43509.61966,Atlantis
3706,2166,asc-35,A,Tyrell Corp.,Gardening,8,65.42,0,523.36,3,43525.35449,Atlantis
3709,2169,asc-2,C,Acme,Roofing,3,38.98,0,116.94,3,43498.48546,Atlantis
3714,2171,asc-34,C,Acme,Bathroom,9,103.21,0.1,836,3,43519.64975,Atlantis
3716,2173,asc-40,C,Acme,Bathroom,6,65.08,0.1,351.43,3,43508.38245,Atlantis
3719,2174,asc-53,C,Cyberdyne,Kitchen,3,49.18,0,147.54,3,43519.69708,Atlantis
3725,2177,asc-65,B,Tyrell Corp.,Roofing,2,67.76,0.1,121.97,3,43518.50155,Atlantis
3727,2179,asc-57,A,Cyberdyne,Roofing,7,58,0,406,3,43527.6863,Atlantis
3733,2182,asc-63,C,Acme,Kitchen,3,81.91,0,245.73,3,43519.79138,Atlantis
3736,2184,asc-7,C,Cyberdyne,Gardening,7,44.17,0,309.19,3,43510.35263,Atlantis
3741,2187,asc-20,B,Tyrell Corp.,Kitchen,8,108.77,0,870.16,3,43522.44291,Atlantis
3744,2189,asc-89,B,Acme,Gardening,4,108.23,0,432.92,3,43507.6731,Atlantis
3746,2189,asc-79,C,Acme,Bathroom,7,85.75,0,600.25,3,43497.52397,Atlantis
3755,2194,asc-8,B,Tyrell Corp.,Bathroom,4,68.74,0,274.96,3,43522.74308,Atlantis
3759,2196,asc-50,C,Tyrell Corp.,Bathroom,4,37.38,0,149.52,3,43512.40365,Atlantis
3764,2199,asc-56,B,Acme,Kitchen,4,6.72,0,26.88,3,43526.76649,Atlantis
3766,2201,asc-38,C,Tyrell Corp.,Bathroom,6,48.34,0.05,275.54,3,43509.80311,Atlantis
3767,2201,asc-3,C,Tyrell Corp.,Gardening,4,61.97,0.12,218.13,3,43524.38417,Atlantis
3776,2208,asc-15,C,Acme,Gardening,5,3.48,0,17.4,3,43503.74008,Atlantis
3779,2209,asc-18,C,Cyberdyne,Kitchen,4,56.43,0,225.72,3,43502.80956,Atlantis
3782,2211,asc-29,C,Cyberdyne,Roofing,6,92.17,0.1,497.72,3,43522.50713,Atlantis
3787,2215,asc-31,C,Acme,Bathroom,3,42.23,0,126.69,3,43513.59277,Atlantis
3788,2216,asc-69,A,Acme,Kitchen,1,91.02,0,91.02,3,43509.76656,Atlantis
3790,2216,asc-100,C,Acme,Roofing,7,111.55,0,780.85,3,43520.45734,Atlantis
3792,2218,asc-27,C,Cyberdyne,Kitchen,1,25.79,0,25.79,3,43527.73632,Atlantis
3796,2219,asc-36,C,Tyrell Corp.,Bathroom,8,85.24,0.05,647.82,3,43505.43689,Atlantis
3797,2219,asc-49,C,Acme,Roofing,7,60.13,0,420.91,3,43509.66201,Atlantis
3798,2220,asc-93,A,Cyberdyne,Roofing,5,74.57,0.05,354.21,3,43526.65194,Atlantis
3801,2223,asc-72,A,Acme,Gardening,6,18.02,0,108.12,3,43512.46036,Atlantis
3802,2224,asc-87,B,Acme,Roofing,9,116.17,0,1045.53,3,43525.65034,Atlantis
3805,2226,asc-17,A,Acme,Gardening,7,29.27,0,204.89,3,43502.79123,Atlantis
3807,2227,asc-16,A,Cyberdyne,Gardening,3,51.94,0,155.82,3,43527.49825,Atlantis
3813,2231,asc-6,A,Cyberdyne,Gardening,1,37.92,0,37.92,3,43501.46373,Atlantis
3819,2235,asc-53,C,Cyberdyne,Kitchen,7,49.18,0,344.26,3,43522.48558,Atlantis
3830,2243,asc-60,B,Tyrell Corp.,Kitchen,6,108.13,0,648.78,3,43500.57169,Atlantis
3836,2247,asc-7,C,Cyberdyne,Gardening,4,44.17,0,176.68,3,43527.4688,Atlantis
3846,2255,asc-79,C,Acme,Bathroom,3,85.75,0,257.25,3,43513.65883,Atlantis
3848,2255,asc-5,B,Acme,Roofing,6,46.44,0.1,250.78,3,43508.63332,Atlantis
3851,2256,asc-78,A,Tyrell Corp.,Roofing,8,105.95,0.05,805.22,3,43526.65999,Atlantis
3874,2267,asc-75,B,Cyberdyne,Roofing,9,34.7,0,312.3,3,43515.68914,Atlantis
3879,2269,asc-18,C,Cyberdyne,Kitchen,3,56.43,0,169.29,3,43517.47618,Atlantis
3881,2270,asc-44,A,Tyrell Corp.,Kitchen,1,1.85,0,1.85,3,43500.81053,Atlantis
3896,2279,asc-36,C,Tyrell Corp.,Bathroom,4,85.24,0,340.96,3,43497.35731,Atlantis
3897,2280,asc-49,C,Acme,Roofing,7,60.13,0,420.91,3,43499.34131,Atlantis
3899,2281,asc-67,B,Tyrell Corp.,Kitchen,5,100.18,0,500.9,3,43511.53175,Atlantis
3901,2283,asc-72,A,Acme,Gardening,6,18.02,0,108.12,3,43523.50481,Atlantis
3904,2286,asc-76,B,Tyrell Corp.,Bathroom,5,98.28,0.1,442.26,3,43511.43294,Atlantis
3912,2292,asc-26,C,Cyberdyne,Gardening,7,116.81,0,817.67,3,43498.61913,Atlantis
3914,2294,asc-34,C,Acme,Bathroom,7,103.21,0.1,650.22,3,43517.81441,Atlantis
3916,2295,asc-40,C,Acme,Bathroom,8,65.08,0.05,494.61,3,43498.7225,Atlantis
3918,2296,asc-30,B,Cyberdyne,Gardening,8,69.92,0,559.36,3,43510.59726,Atlantis
3919,2296,asc-53,C,Cyberdyne,Kitchen,9,49.18,0,442.62,3,43518.80262,Atlantis
3935,2306,asc-90,B,Acme,Gardening,1,124.1,0,124.1,3,43522.56442,Atlantis
3937,2308,asc-19,A,Tyrell Corp.,Bathroom,9,103.97,0,935.73,3,43527.57451,Atlantis
3938,2308,asc-82,C,Acme,Gardening,9,43.69,0,393.21,3,43508.45759,Atlantis
3942,2310,asc-77,B,Tyrell Corp.,Kitchen,5,115.28,0,576.4,3,43515.69641,Atlantis
3945,2311,asc-68,A,Acme,Bathroom,8,6.2,0,49.6,3,43520.41013,Atlantis
3949,2315,asc-70,B,Cyberdyne,Bathroom,1,35.42,0,35.42,3,43501.39447,Atlantis
3951,2315,asc-78,A,Tyrell Corp.,Roofing,5,105.95,0.05,503.26,3,43510.5659,Atlantis
3967,2321,asc-3,C,Tyrell Corp.,Gardening,5,61.97,0.1,278.87,3,43524.58185,Atlantis
3971,2323,asc-84,A,Acme,Kitchen,5,46.94,0,234.7,3,43513.56248,Atlantis
3974,2325,asc-75,B,Cyberdyne,Roofing,9,34.7,0,312.3,3,43515.36917,Atlantis
3975,2325,asc-45,C,Acme,Bathroom,2,51.91,0,103.82,3,43512.61972,Atlantis
3987,2330,asc-31,C,Acme,Bathroom,1,42.23,0,42.23,3,43502.53317,Atlantis
3989,2331,asc-97,C,Acme,Gardening,7,85.03,0,595.21,3,43527.43704,Atlantis
3990,2332,asc-100,C,Acme,Roofing,9,111.55,0,1003.95,3,43512.78347,Atlantis
3993,2333,asc-95,A,Acme,Bathroom,4,40.7,0,162.8,3,43501.34317,Atlantis
3995,2335,asc-96,C,Acme,Roofing,7,81.79,0.05,543.9,3,43526.56903,Atlantis
4001,2338,asc-72,A,Acme,Gardening,3,18.02,0,54.06,3,43507.53024,Atlantis
4003,2340,asc-1,A,Acme,Gardening,2,109.77,0,219.54,3,43521.38316,Atlantis
4013,2347,asc-6,A,Cyberdyne,Gardening,7,37.92,0.12,233.59,3,43502.6816,Atlantis
4023,2350,asc-28,A,Cyberdyne,Roofing,7,39.46,0,276.22,3,43497.65861,Atlantis
4026,2351,asc-94,C,Cyberdyne,Gardening,4,105.87,0,423.48,3,43517.65013,Atlantis
4030,2353,asc-60,B,Tyrell Corp.,Kitchen,4,108.13,0,432.52,3,43510.45164,Atlantis
4031,2353,asc-14,A,Cyberdyne,Roofing,7,97.08,0,679.56,3,43515.48487,Atlantis
4033,2355,asc-63,C,Acme,Kitchen,4,81.91,0,327.64,3,43525.77315,Atlantis
4037,2357,asc-19,A,Tyrell Corp.,Bathroom,6,103.97,0,623.82,3,43526.60554,Atlantis
4042,2360,asc-77,B,Tyrell Corp.,Kitchen,8,115.28,0,922.24,3,43517.69066,Atlantis
4045,2362,asc-68,A,Acme,Bathroom,4,6.2,0.05,23.56,3,43511.48461,Atlantis
4046,2363,asc-79,C,Acme,Bathroom,1,85.75,0,85.75,3,43520.63966,Atlantis
4049,2364,asc-70,B,Cyberdyne,Bathroom,4,35.42,0.12,124.68,3,43519.71181,Atlantis
4054,2369,asc-25,B,Tyrell Corp.,Gardening,8,25.32,0.05,192.43,3,43525.59999,Atlantis
4057,2370,asc-54,B,Cyberdyne,Bathroom,2,42.44,0,84.88,3,43504.36605,Atlantis
4067,2376,asc-3,C,Tyrell Corp.,Gardening,1,61.97,0,61.97,3,43522.58293,Atlantis
4069,2377,asc-83,A,Cyberdyne,Gardening,2,7.2,0.12,12.67,3,43522.51771,Atlantis
4073,2379,asc-81,C,Tyrell Corp.,Kitchen,4,44.08,0,176.32,3,43516.38213,Atlantis
4075,2381,asc-45,C,Acme,Bathroom,2,51.91,0,103.82,3,43513.8069,Atlantis
4077,2382,asc-85,B,Acme,Roofing,9,30.38,0,273.42,3,43526.59035,Atlantis
4080,2383,asc-73,B,Acme,Roofing,2,51,0,102,3,43517.46367,Atlantis
4086,2385,asc-33,C,Acme,Kitchen,5,105.26,0,526.3,3,43509.60446,Atlantis
4087,2386,asc-31,C,Acme,Bathroom,7,42.23,0.05,280.83,3,43497.62791,Atlantis
4089,2387,asc-97,C,Acme,Gardening,4,85.03,0,340.12,3,43505.41611,Atlantis
4094,2389,asc-48,C,Acme,Gardening,3,16.59,0,49.77,3,43517.3848,Atlantis
4096,2391,asc-36,C,Tyrell Corp.,Bathroom,3,85.24,0,255.72,3,43504.67419,Atlantis
4099,2394,asc-67,B,Tyrell Corp.,Kitchen,3,100.18,0.1,270.49,3,43513.39042,Atlantis
4101,2395,asc-72,A,Acme,Gardening,2,18.02,0,36.04,3,43519.83194,Atlantis
4104,2396,asc-76,B,Tyrell Corp.,Bathroom,5,98.28,0,491.4,3,43499.78356,Atlantis
4105,2397,asc-17,A,Acme,Gardening,2,29.27,0,58.54,3,43498.81538,Atlantis
4116,2404,asc-40,C,Acme,Bathroom,3,65.08,0,195.24,3,43516.64105,Atlantis
4120,2408,asc-92,A,Cyberdyne,Kitchen,6,94.85,0.05,540.65,3,43514.39881,Atlantis
4122,2409,asc-4,B,Acme,Gardening,4,110.28,0,441.12,3,43511.54057,Atlantis
4124,2411,asc-10,C,Tyrell Corp.,Gardening,4,96.99,0,387.96,3,43507.46484,Atlantis
4127,2412,asc-57,A,Cyberdyne,Roofing,7,58,0.05,385.7,3,43498.49803,Atlantis
4140,2418,asc-51,A,Tyrell Corp.,Kitchen,7,81.05,0,567.35,3,43515.36525,Atlantis
4143,2419,asc-32,A,Cyberdyne,Gardening,6,106.16,0,636.96,3,43514.73359,Atlantis
4144,2420,asc-89,B,Acme,Gardening,4,108.23,0.12,380.97,3,43504.73794,Atlantis
4150,2422,asc-42,A,Tyrell Corp.,Gardening,9,93.69,0.12,742.02,3,43527.3387,Atlantis
4152,2423,asc-62,A,Acme,Gardening,2,112.64,0,225.28,3,43506.52446,Atlantis
4154,2424,asc-25,B,Tyrell Corp.,Gardening,1,25.32,0,25.32,3,43517.52709,Atlantis
4155,2425,asc-8,B,Tyrell Corp.,Bathroom,6,68.74,0,412.44,3,43506.35591,Atlantis
4157,2426,asc-54,B,Cyberdyne,Bathroom,3,42.44,0,127.32,3,43506.3959,Atlantis
4167,2430,asc-3,C,Tyrell Corp.,Gardening,5,61.97,0,309.85,3,43523.4056,Atlantis
4169,2432,asc-83,A,Cyberdyne,Gardening,8,7.2,0.1,51.84,3,43514.49207,Atlantis
4172,2434,asc-12,B,Acme,Gardening,7,108.48,0,759.36,3,43509.55647,Atlantis
4173,2435,asc-81,C,Tyrell Corp.,Kitchen,4,44.08,0,176.32,3,43506.81625,Atlantis
4176,2437,asc-15,C,Acme,Gardening,3,3.48,0,10.44,3,43516.55273,Atlantis
4182,2440,asc-29,C,Cyberdyne,Roofing,4,92.17,0,368.68,3,43516.82434,Atlantis
4194,2447,asc-48,C,Acme,Gardening,2,16.59,0,33.18,3,43505.56769,Atlantis
4198,2450,asc-93,A,Cyberdyne,Roofing,9,74.57,0,671.13,3,43527.64869,Atlantis
4200,2451,asc-43,B,Cyberdyne,Kitchen,8,98.16,0,785.28,3,43511.75212,Atlantis
4201,2452,asc-72,A,Acme,Gardening,7,18.02,0.12,111,3,43514.69228,Atlantis
4205,2454,asc-17,A,Acme,Gardening,3,29.27,0,87.81,3,43509.53251,Atlantis
4206,2455,asc-35,A,Tyrell Corp.,Gardening,6,65.42,0.1,353.27,3,43508.70985,Atlantis
4208,2457,asc-61,A,Acme,Roofing,5,56.32,0,281.6,3,43502.73041,Atlantis
4210,2458,asc-74,A,Cyberdyne,Gardening,5,102.09,0,510.45,3,43497.68366,Atlantis
4213,2460,asc-6,A,Cyberdyne,Gardening,4,37.92,0,151.68,3,43506.80715,Atlantis
4219,2463,asc-53,C,Cyberdyne,Kitchen,2,49.18,0.05,93.44,3,43500.59512,Atlantis
4220,2463,asc-92,A,Cyberdyne,Kitchen,7,94.85,0.12,584.28,3,43519.51617,Atlantis
4222,2465,asc-4,B,Acme,Gardening,1,110.28,0,110.28,3,43513.82034,Atlantis
4231,2470,asc-14,A,Cyberdyne,Roofing,9,97.08,0,873.72,3,43515.57861,Atlantis
4234,2472,asc-58,C,Tyrell Corp.,Roofing,7,56.39,0,394.73,3,43526.78671,Atlantis
4238,2473,asc-82,C,Acme,Gardening,6,43.69,0,262.14,3,43505.53444,Atlantis
4245,2479,asc-68,A,Acme,Bathroom,4,6.2,0.12,21.82,3,43512.74984,Atlantis
4253,2484,asc-47,A,Tyrell Corp.,Kitchen,7,55.41,0.12,341.33,3,43504.38826,Atlantis
4264,2489,asc-56,B,Acme,Kitchen,8,6.72,0,53.76,3,43508.64834,Atlantis
4266,2491,asc-38,C,Tyrell Corp.,Bathroom,1,48.34,0,48.34,3,43519.48736,Atlantis
4268,2491,asc-64,C,Tyrell Corp.,Kitchen,8,119.04,0,952.32,3,43524.5319,Atlantis
4271,2492,asc-84,A,Acme,Kitchen,6,46.94,0.05,267.56,3,43514.79333,Atlantis
4282,2497,asc-29,C,Cyberdyne,Roofing,5,92.17,0,460.85,3,43517.65163,Atlantis
4289,2499,asc-97,C,Acme,Gardening,6,85.03,0.05,484.67,3,43516.67878,Atlantis
4291,2501,asc-80,C,Cyberdyne,Roofing,2,77.1,0,154.2,3,43509.80838,Atlantis
4299,2503,asc-67,B,Tyrell Corp.,Kitchen,1,100.18,0,100.18,3,43507.68882,Atlantis
4302,2505,asc-87,B,Acme,Roofing,6,116.17,0,697.02,3,43501.4969,Atlantis
4303,2505,asc-1,A,Acme,Gardening,5,109.77,0,548.85,3,43521.50821,Atlantis
4318,2517,asc-30,B,Cyberdyne,Gardening,9,69.92,0.1,566.35,3,43525.39221,Atlantis
4321,2519,asc-52,B,Cyberdyne,Gardening,1,15.44,0,15.44,3,43501.72019,Atlantis
4324,2520,asc-10,C,Tyrell Corp.,Gardening,2,96.99,0,193.98,3,43516.67409,Atlantis
4326,2521,asc-94,C,Cyberdyne,Gardening,6,105.87,0,635.22,3,43527.42425,Atlantis
4332,2525,asc-55,B,Acme,Kitchen,5,17.42,0,87.1,3,43505.53803,Atlantis
4333,2526,asc-63,C,Acme,Kitchen,8,81.91,0,655.28,3,43508.5522,Atlantis
4339,2529,asc-9,C,Cyberdyne,Bathroom,2,70.51,0,141.02,3,43523.38715,Atlantis
4340,2530,asc-51,A,Tyrell Corp.,Kitchen,7,81.05,0.05,538.98,3,43524.7597,Atlantis
4342,2532,asc-77,B,Tyrell Corp.,Kitchen,7,115.28,0,806.96,3,43519.45767,Atlantis
4348,2535,asc-5,B,Acme,Roofing,4,46.44,0.12,163.47,3,43510.64007,Atlantis
4359,2542,asc-50,C,Tyrell Corp.,Bathroom,4,37.38,0.05,142.04,3,43506.54563,Atlantis
4363,2545,asc-41,C,Acme,Gardening,3,39.82,0.1,107.51,3,43505.51353,Atlantis
4364,2546,asc-56,B,Acme,Kitchen,2,6.72,0,13.44,3,43497.76777,Atlantis
4366,2547,asc-38,C,Tyrell Corp.,Bathroom,3,48.34,0.12,127.62,3,43511.39661,Atlantis
4367,2548,asc-3,C,Tyrell Corp.,Gardening,2,61.97,0,123.94,3,43522.44657,Atlantis
4368,2548,asc-64,C,Tyrell Corp.,Kitchen,8,119.04,0.05,904.7,3,43508.43501,Atlantis
4370,2550,asc-71,A,Acme,Kitchen,4,52.01,0,208.04,3,43519.51979,Atlantis
4373,2551,asc-81,C,Tyrell Corp.,Kitchen,9,44.08,0,396.72,3,43508.59734,Atlantis
4374,2552,asc-75,B,Cyberdyne,Roofing,3,34.7,0,104.1,3,43517.41694,Atlantis
4384,2555,asc-21,A,Cyberdyne,Roofing,6,82.82,0,496.92,3,43519.78392,Atlantis
4394,2560,asc-48,C,Acme,Gardening,1,16.59,0,16.59,3,43511.34071,Atlantis
4398,2562,asc-93,A,Cyberdyne,Roofing,4,74.57,0,298.28,3,43501.35242,Atlantis
4400,2563,asc-43,B,Cyberdyne,Kitchen,4,98.16,0.05,373.01,3,43512.64058,Atlantis
4406,2565,asc-35,A,Tyrell Corp.,Gardening,6,65.42,0,392.52,3,43507.59646,Atlantis
4417,2571,asc-99,A,Acme,Kitchen,1,110.73,0,110.73,3,43506.40515,Atlantis
4421,2573,asc-52,B,Cyberdyne,Gardening,2,15.44,0,30.88,3,43520.77767,Atlantis
4423,2574,asc-28,A,Cyberdyne,Roofing,4,39.46,0,157.84,3,43509.34097,Atlantis
