Sale ID,Basket ID,Item ID,Type,Mfr,Category,Qty,Price,Discount %,Total,Store ID,Date Time,Store Name
3934,2306,asc-58,C,Tyrell Corp.,Roofing,1,56.39,0,56.39,2,43499.38523,Greenville
3943,2310,asc-32,A,Cyberdyne,Gardening,2,106.16,0,212.32,2,43506.43325,Greenville
3946,2312,asc-79,C,Acme,Bathroom,6,85.75,0.05,488.78,2,43499.39044,Greenville
3953,2316,asc-47,A,Tyrell Corp.,Kitchen,3,55.41,0,166.23,2,43516.56485,Greenville
3954,2317,asc-25,B,Tyrell Corp.,Gardening,9,25.32,0,227.88,2,43511.39716,Greenville
3955,2317,asc-8,B,Tyrell Corp.,Bathroom,6,68.74,0,412.44,2,43522.64221,Greenville
3960,2320,asc-91,C,Tyrell Corp.,Roofing,2,99.06,0,198.12,2,43506.66126,Greenville
3961,2320,asc-98,B,Acme,Bathroom,8,68.04,0,544.32,2,43514.33721,Greenville
3968,2321,asc-64,C,Tyrell Corp.,Kitchen,5,119.04,0,595.2,2,43525.77709,Greenville
3969,2322,asc-83,A,Cyberdyne,Gardening,1,7.2,0.1,6.48,2,43514.7303,Greenville
3970,2323,asc-71,A,Acme,Kitchen,1,52.01,0.12,45.77,2,43527.70175,Greenville
3976,2325,asc-15,C,Acme,Gardening,1,3.48,0.1,3.13,2,43500.37439,Greenville
3979,2327,asc-18,C,Cyberdyne,Kitchen,1,56.43,0,56.43,2,43503.46873,Greenville
3986,2329,asc-33,C,Acme,Kitchen,6,105.26,0,631.56,2,43513.36106,Greenville
3996,2336,asc-36,C,Tyrell Corp.,Bathroom,1,85.24,0,85.24,2,43497.50288,Greenville
3997,2337,asc-49,C,Acme,Roofing,2,60.13,0.1,108.23,2,43503.83044,Greenville
3999,2337,asc-67,B,Tyrell Corp.,Kitchen,8,100.18,0,801.44,2,43513.54837,Greenville
4002,2339,asc-87,B,Acme,Roofing,9,116.17,0,1045.53,2,43504.71229,Greenville
4004,2341,asc-76,B,Tyrell Corp.,Bathroom,7,98.28,0.05,653.56,2,43499.34251,Greenville
4005,2341,asc-17,A,Acme,Gardening,6,29.27,0,175.62,2,43511.37296,Greenville
4009,2344,asc-2,C,Acme,Roofing,3,38.98,0,116.94,2,43520.51189,Greenville
4011,2346,asc-24,C,Acme,Kitchen,6,85.1,0,510.6,2,43503.77307,Greenville
4014,2347,asc-34,C,Acme,Bathroom,2,103.21,0,206.42,2,43501.72502,Greenville
4015,2347,asc-23,C,Cyberdyne,Roofing,3,20.13,0,60.39,2,43499.45809,Greenville
4016,2348,asc-40,C,Acme,Bathroom,3,65.08,0,195.24,2,43515.56277,Greenville
4020,2350,asc-92,A,Cyberdyne,Kitchen,9,94.85,0,853.65,2,43511.56309,Greenville
4025,2351,asc-65,B,Tyrell Corp.,Roofing,1,67.76,0.05,64.37,2,43499.57182,Greenville
4027,2351,asc-57,A,Cyberdyne,Roofing,5,58,0,290,2,43499.40748,Greenville
4028,2352,asc-11,B,Cyberdyne,Kitchen,2,106.57,0.12,187.56,2,43513.56059,Greenville
4034,2355,asc-58,C,Tyrell Corp.,Roofing,3,56.39,0,169.17,2,43506.543,Greenville
4036,2357,asc-7,C,Cyberdyne,Gardening,3,44.17,0.05,125.88,2,43519.39485,Greenville
4039,2358,asc-9,C,Cyberdyne,Bathroom,5,70.51,0.12,310.24,2,43508.3742,Greenville
4043,2361,asc-32,A,Cyberdyne,Gardening,6,106.16,0.12,560.52,2,43527.53653,Greenville
4048,2364,asc-5,B,Acme,Roofing,9,46.44,0,417.96,2,43508.46892,Greenville
4050,2365,asc-42,A,Tyrell Corp.,Gardening,5,93.69,0.05,445.03,2,43498.75939,Greenville
4055,2369,asc-8,B,Tyrell Corp.,Bathroom,2,68.74,0,137.48,2,43508.80447,Greenville
4056,2369,asc-66,C,Acme,Bathroom,6,83.74,0,502.44,2,43500.34313,Greenville
4065,2375,asc-46,C,Acme,Roofing,7,6.74,0.1,42.46,2,43499.67375,Greenville
4072,2379,asc-12,B,Acme,Gardening,9,108.48,0.12,859.16,2,43527.75832,Greenville
4078,2383,asc-22,C,Cyberdyne,Kitchen,3,111.58,0,334.74,2,43517.72534,Greenville
4083,2384,asc-86,A,Acme,Bathroom,9,27.41,0.05,234.36,2,43513.70999,Greenville
4088,2387,asc-69,A,Acme,Kitchen,2,91.02,0,182.04,2,43512.55127,Greenville
4090,2387,asc-100,C,Acme,Roofing,3,111.55,0,334.65,2,43526.40286,Greenville
4102,2396,asc-87,B,Acme,Roofing,4,116.17,0,464.68,2,43502.6044,Greenville
4103,2396,asc-1,A,Acme,Gardening,2,109.77,0.12,193.2,2,43504.45897,Greenville
4107,2398,asc-16,A,Cyberdyne,Gardening,4,51.94,0,207.76,2,43504.58054,Greenville
4128,2413,asc-11,B,Cyberdyne,Kitchen,9,106.57,0,959.13,2,43499.48044,Greenville
4129,2413,asc-37,B,Tyrell Corp.,Gardening,2,61.92,0,123.84,2,43521.54353,Greenville
4130,2413,asc-60,B,Tyrell Corp.,Kitchen,9,108.13,0,973.17,2,43508.76344,Greenville
4131,2413,asc-14,A,Cyberdyne,Roofing,4,97.08,0,388.32,2,43527.36242,Greenville
4133,2414,asc-63,C,Acme,Kitchen,5,81.91,0,409.55,2,43514.37686,Greenville
4135,2415,asc-90,B,Acme,Gardening,4,124.1,0,496.4,2,43497.62933,Greenville
4137,2416,asc-19,A,Tyrell Corp.,Bathroom,1,103.97,0,103.97,2,43505.5495,Greenville
4141,2419,asc-20,B,Tyrell Corp.,Kitchen,1,108.77,0,108.77,2,43502.69073,Greenville
4145,2420,asc-68,A,Acme,Bathroom,4,6.2,0,24.8,2,43526.83313,Greenville
4146,2421,asc-79,C,Acme,Bathroom,6,85.75,0,514.5,2,43504.80498,Greenville
4161,2426,asc-98,B,Acme,Bathroom,9,68.04,0,612.36,2,43509.35981,Greenville
4162,2427,asc-39,C,Cyberdyne,Gardening,6,101.3,0.05,577.41,2,43500.60733,Greenville
4165,2428,asc-46,C,Acme,Roofing,4,6.74,0.05,25.61,2,43521.61487,Greenville
4170,2433,asc-71,A,Acme,Kitchen,4,52.01,0,208.04,2,43506.60417,Greenville
4171,2433,asc-84,A,Acme,Kitchen,5,46.94,0.12,206.54,2,43504.60229,Greenville
4181,2439,asc-44,A,Tyrell Corp.,Kitchen,8,1.85,0,14.8,2,43505.5167,Greenville
4184,2440,asc-21,A,Cyberdyne,Roofing,4,82.82,0,331.28,2,43503.7151,Greenville
4185,2441,asc-88,C,Acme,Bathroom,3,72.53,0,217.59,2,43507.5973,Greenville
4186,2442,asc-33,C,Acme,Kitchen,5,105.26,0,526.3,2,43499.6228,Greenville
4187,2443,asc-31,C,Acme,Bathroom,5,42.23,0.05,200.59,2,43517.62186,Greenville
4188,2444,asc-69,A,Acme,Kitchen,7,91.02,0,637.14,2,43522.43582,Greenville
4191,2445,asc-80,C,Cyberdyne,Roofing,2,77.1,0,154.2,2,43524.46556,Greenville
4193,2446,asc-95,A,Acme,Bathroom,9,40.7,0.1,329.67,2,43503.35514,Greenville
4202,2453,asc-87,B,Acme,Roofing,3,116.17,0,348.51,2,43513.4678,Greenville
4215,2461,asc-23,C,Cyberdyne,Roofing,3,20.13,0.05,57.37,2,43498.37701,Greenville
4217,2462,asc-99,A,Acme,Kitchen,2,110.73,0,221.46,2,43517.33777,Greenville
4223,2465,asc-28,A,Cyberdyne,Roofing,9,39.46,0,355.14,2,43500.64266,Greenville
4226,2467,asc-94,C,Cyberdyne,Gardening,4,105.87,0,423.48,2,43501.62953,Greenville
4229,2469,asc-37,B,Tyrell Corp.,Gardening,1,61.92,0,61.92,2,43516.55257,Greenville
4230,2470,asc-60,B,Tyrell Corp.,Kitchen,2,108.13,0.12,190.31,2,43516.5309,Greenville
4232,2470,asc-55,B,Acme,Kitchen,1,17.42,0.1,15.68,2,43523.77575,Greenville
4239,2474,asc-9,C,Cyberdyne,Bathroom,1,70.51,0,70.51,2,43508.77624,Greenville
4240,2475,asc-51,A,Tyrell Corp.,Kitchen,3,81.05,0.05,230.99,2,43523.44126,Greenville
4244,2478,asc-89,B,Acme,Gardening,7,108.23,0.1,681.85,2,43499.35865,Greenville
4251,2483,asc-78,A,Tyrell Corp.,Roofing,4,105.95,0.05,402.61,2,43521.71249,Greenville
4256,2486,asc-66,C,Acme,Bathroom,9,83.74,0.05,715.98,2,43513.44959,Greenville
4265,2490,asc-46,C,Acme,Roofing,2,6.74,0,13.48,2,43497.38494,Greenville
4267,2491,asc-3,C,Tyrell Corp.,Gardening,3,61.97,0,185.91,2,43507.38853,Greenville
4270,2492,asc-71,A,Acme,Kitchen,5,52.01,0,260.05,2,43503.76826,Greenville
4273,2493,asc-81,C,Tyrell Corp.,Kitchen,2,44.08,0,88.16,2,43518.72762,Greenville
4274,2493,asc-75,B,Cyberdyne,Roofing,4,34.7,0.1,124.92,2,43523.78138,Greenville
4275,2493,asc-45,C,Acme,Bathroom,5,51.91,0,259.55,2,43500.5905,Greenville
4283,2497,asc-86,A,Acme,Bathroom,9,27.41,0,246.69,2,43500.56633,Greenville
4287,2499,asc-31,C,Acme,Bathroom,3,42.23,0,126.69,2,43522.63742,Greenville
4294,2503,asc-48,C,Acme,Gardening,5,16.59,0,82.95,2,43521.39491,Greenville
4301,2504,asc-72,A,Acme,Gardening,9,18.02,0,162.18,2,43527.82716,Greenville
4304,2505,asc-76,B,Tyrell Corp.,Bathroom,3,98.28,0.12,259.46,2,43510.51102,Greenville
4313,2513,asc-6,A,Cyberdyne,Gardening,5,37.92,0.05,180.12,2,43499.81362,Greenville
4314,2514,asc-34,C,Acme,Bathroom,8,103.21,0,825.68,2,43504.46841,Greenville
4315,2515,asc-23,C,Cyberdyne,Roofing,5,20.13,0.05,95.62,2,43517.33486,Greenville
4320,2518,asc-92,A,Cyberdyne,Kitchen,5,94.85,0,474.25,2,43519.66023,Greenville
4325,2520,asc-65,B,Tyrell Corp.,Roofing,2,67.76,0,135.52,2,43524.55666,Greenville
4334,2526,asc-58,C,Tyrell Corp.,Roofing,2,56.39,0,112.78,2,43509.49488,Greenville
4335,2526,asc-90,B,Acme,Gardening,3,124.1,0.12,327.62,2,43503.72833,Greenville
4338,2528,asc-82,C,Acme,Gardening,9,43.69,0,393.21,2,43527.69575,Greenville
4341,2531,asc-20,B,Tyrell Corp.,Kitchen,5,108.77,0.12,478.59,2,43499.52634,Greenville
4343,2532,asc-32,A,Cyberdyne,Gardening,7,106.16,0.12,653.95,2,43524.64456,Greenville
4353,2539,asc-47,A,Tyrell Corp.,Kitchen,1,55.41,0,55.41,2,43521.59424,Greenville
4355,2540,asc-8,B,Tyrell Corp.,Bathroom,5,68.74,0.12,302.46,2,43503.82663,Greenville
4356,2541,asc-66,C,Acme,Bathroom,2,83.74,0.05,159.11,2,43513.65345,Greenville
4358,2542,asc-13,A,Cyberdyne,Gardening,3,85.52,0.1,230.9,2,43518.37919,Greenville
4360,2543,asc-91,C,Tyrell Corp.,Roofing,1,99.06,0,99.06,2,43505.48041,Greenville
4369,2549,asc-83,A,Cyberdyne,Gardening,7,7.2,0,50.4,2,43499.69765,Greenville
4372,2551,asc-12,B,Acme,Gardening,6,108.48,0,650.88,2,43522.76818,Greenville
4375,2552,asc-45,C,Acme,Bathroom,1,51.91,0.05,49.31,2,43513.74477,Greenville
4376,2552,asc-15,C,Acme,Gardening,1,3.48,0,3.48,2,43526.70272,Greenville
4383,2554,asc-86,A,Acme,Bathroom,7,27.41,0.12,168.85,2,43520.3859,Greenville
4386,2556,asc-33,C,Acme,Kitchen,1,105.26,0,105.26,2,43518.82133,Greenville
4391,2559,asc-80,C,Cyberdyne,Roofing,7,77.1,0.1,485.73,2,43511.8125,Greenville
4393,2560,asc-95,A,Acme,Bathroom,9,40.7,0.05,347.99,2,43523.69541,Greenville
4405,2565,asc-17,A,Acme,Gardening,5,29.27,0,146.35,2,43501.4119,Greenville
4407,2565,asc-16,A,Cyberdyne,Gardening,1,51.94,0.12,45.71,2,43522.54264,Greenville
4409,2566,asc-2,C,Acme,Roofing,5,38.98,0.05,185.16,2,43511.70128,Greenville
4432,2577,asc-55,B,Acme,Kitchen,8,17.42,0,139.36,2,43505.68751,Greenville
4436,2579,asc-7,C,Cyberdyne,Gardening,3,44.17,0,132.51,2,43499.39531,Greenville
4448,2585,asc-5,B,Acme,Roofing,1,46.44,0,46.44,2,43508.54067,Greenville
4450,2586,asc-42,A,Tyrell Corp.,Gardening,3,93.69,0.1,252.96,2,43522.49987,Greenville
4454,2587,asc-25,B,Tyrell Corp.,Gardening,9,25.32,0,227.88,2,43524.65075,Greenville
4455,2587,asc-8,B,Tyrell Corp.,Bathroom,1,68.74,0,68.74,2,43508.36135,Greenville
4459,2588,asc-50,C,Tyrell Corp.,Bathroom,9,37.38,0,336.42,2,43513.76869,Greenville
4465,2591,asc-46,C,Acme,Roofing,2,6.74,0,13.48,2,43517.62414,Greenville
4467,2593,asc-3,C,Tyrell Corp.,Gardening,4,61.97,0,247.88,2,43507.73204,Greenville
4469,2594,asc-83,A,Cyberdyne,Gardening,9,7.2,0.1,58.32,2,43512.43323,Greenville
4470,2594,asc-71,A,Acme,Kitchen,5,52.01,0,260.05,2,43503.66971,Greenville
4475,2596,asc-45,C,Acme,Bathroom,6,51.91,0,311.46,2,43498.79566,Greenville
4479,2599,asc-18,C,Cyberdyne,Kitchen,2,56.43,0,112.86,2,43505.59836,Greenville
4481,2600,asc-44,A,Tyrell Corp.,Kitchen,7,1.85,0,12.95,2,43515.60618,Greenville
4494,2607,asc-48,C,Acme,Gardening,3,16.59,0.12,43.8,2,43506.53132,Greenville
4500,2611,asc-43,B,Cyberdyne,Kitchen,3,98.16,0,294.48,2,43506.81204,Greenville
4501,2612,asc-72,A,Acme,Gardening,1,18.02,0,18.02,2,43523.79428,Greenville
4503,2613,asc-1,A,Acme,Gardening,4,109.77,0,439.08,2,43524.38147,Greenville
4504,2614,asc-76,B,Tyrell Corp.,Bathroom,8,98.28,0,786.24,2,43514.33699,Greenville
4510,2616,asc-74,A,Cyberdyne,Gardening,5,102.09,0,510.45,2,43500.44068,Greenville
4515,2618,asc-23,C,Cyberdyne,Roofing,5,20.13,0.1,90.59,2,43518.65672,Greenville
4517,2619,asc-99,A,Acme,Kitchen,7,110.73,0,775.11,2,43506.74928,Greenville
4518,2620,asc-30,B,Cyberdyne,Gardening,3,69.92,0.1,188.78,2,43514.74243,Greenville
4520,2622,asc-92,A,Cyberdyne,Kitchen,4,94.85,0.1,341.46,2,43500.80844,Greenville
4521,2622,asc-52,B,Cyberdyne,Gardening,1,15.44,0.12,13.59,2,43526.59238,Greenville
4522,2622,asc-4,B,Acme,Gardening,2,110.28,0,220.56,2,43526.40976,Greenville
4523,2622,asc-28,A,Cyberdyne,Roofing,1,39.46,0,39.46,2,43521.43888,Greenville
4524,2623,asc-10,C,Tyrell Corp.,Gardening,4,96.99,0.12,341.4,2,43500.67036,Greenville
4525,2624,asc-65,B,Tyrell Corp.,Roofing,6,67.76,0.1,365.9,2,43504.78468,Greenville
4528,2627,asc-11,B,Cyberdyne,Kitchen,3,106.57,0.12,281.34,2,43505.41595,Greenville
4537,2633,asc-19,A,Tyrell Corp.,Bathroom,4,103.97,0.1,374.29,2,43497.83112,Greenville
4538,2634,asc-82,C,Acme,Gardening,3,43.69,0,131.07,2,43516.46822,Greenville
4539,2635,asc-9,C,Cyberdyne,Bathroom,7,70.51,0,493.57,2,43517.57361,Greenville
4540,2636,asc-51,A,Tyrell Corp.,Kitchen,8,81.05,0.05,615.98,2,43508.46743,Greenville
4541,2637,asc-20,B,Tyrell Corp.,Kitchen,9,108.77,0,978.93,2,43504.55285,Greenville
4545,2639,asc-68,A,Acme,Bathroom,8,6.2,0.1,44.64,2,43517.51836,Greenville
4554,2644,asc-25,B,Tyrell Corp.,Gardening,6,25.32,0.05,144.32,2,43516.56791,Greenville
4558,2646,asc-13,A,Cyberdyne,Gardening,5,85.52,0,427.6,2,43503.75888,Greenville
4559,2646,asc-50,C,Tyrell Corp.,Bathroom,7,37.38,0.05,248.58,2,43508.78041,Greenville
4561,2648,asc-98,B,Acme,Bathroom,4,68.04,0,272.16,2,43523.64565,Greenville
4562,2649,asc-39,C,Cyberdyne,Gardening,1,101.3,0,101.3,2,43506.43147,Greenville
4563,2650,asc-41,C,Acme,Gardening,5,39.82,0,199.1,2,43504.49531,Greenville
4565,2650,asc-46,C,Acme,Roofing,5,6.74,0.12,29.66,2,43518.33711,Greenville
4569,2652,asc-83,A,Cyberdyne,Gardening,9,7.2,0,64.8,2,43519.51778,Greenville
4570,2653,asc-71,A,Acme,Kitchen,3,52.01,0,156.03,2,43505.53888,Greenville
4574,2654,asc-75,B,Cyberdyne,Roofing,4,34.7,0,138.8,2,43503.64255,Greenville
4578,2657,asc-22,C,Cyberdyne,Kitchen,4,111.58,0,446.32,2,43504.6323,Greenville
4579,2657,asc-18,C,Cyberdyne,Kitchen,1,56.43,0.05,53.61,2,43522.77547,Greenville
4585,2661,asc-88,C,Acme,Bathroom,5,72.53,0.1,326.39,2,43523.50166,Greenville
4590,2663,asc-100,C,Acme,Roofing,4,111.55,0,446.2,2,43512.54543,Greenville
4595,2667,asc-96,C,Acme,Roofing,8,81.79,0,654.32,2,43508.79137,Greenville
4596,2668,asc-36,C,Tyrell Corp.,Bathroom,6,85.24,0,511.44,2,43500.81447,Greenville
4597,2669,asc-49,C,Acme,Roofing,2,60.13,0,120.26,2,43497.82172,Greenville
4599,2669,asc-67,B,Tyrell Corp.,Kitchen,9,100.18,0,901.62,2,43524.57881,Greenville
4605,2673,asc-17,A,Acme,Gardening,4,29.27,0,117.08,2,43513.38543,Greenville
4611,2676,asc-24,C,Acme,Kitchen,2,85.1,0.05,161.69,2,43497.76391,Greenville
4614,2679,asc-34,C,Acme,Bathroom,4,103.21,0,412.84,2,43526.42439,Greenville
4615,2680,asc-23,C,Cyberdyne,Roofing,6,20.13,0,120.78,2,43527.44704,Greenville
4618,2683,asc-30,B,Cyberdyne,Gardening,1,69.92,0.12,61.53,2,43503.56225,Greenville
4620,2683,asc-92,A,Cyberdyne,Kitchen,5,94.85,0,474.25,2,43511.38866,Greenville
4621,2683,asc-52,B,Cyberdyne,Gardening,8,15.44,0,123.52,2,43520.50936,Greenville
4623,2683,asc-28,A,Cyberdyne,Roofing,1,39.46,0.1,35.51,2,43503.82091,Greenville
4626,2685,asc-94,C,Cyberdyne,Gardening,8,105.87,0,846.96,2,43521.79236,Greenville
4634,2689,asc-58,C,Tyrell Corp.,Roofing,8,56.39,0.05,428.56,2,43511.79063,Greenville
4639,2691,asc-9,C,Cyberdyne,Bathroom,5,70.51,0,352.55,2,43507.77716,Greenville
4640,2692,asc-51,A,Tyrell Corp.,Kitchen,2,81.05,0,162.1,2,43527.79714,Greenville
4643,2694,asc-32,A,Cyberdyne,Gardening,8,106.16,0,849.28,2,43508.61291,Greenville
4646,2697,asc-79,C,Acme,Bathroom,9,85.75,0,771.75,2,43516.68894,Greenville
4650,2700,asc-42,A,Tyrell Corp.,Gardening,6,93.69,0,562.14,2,43508.50083,Greenville
4652,2702,asc-62,A,Acme,Gardening,7,112.64,0.12,693.86,2,43516.81714,Greenville
4653,2703,asc-47,A,Tyrell Corp.,Kitchen,3,55.41,0,166.23,2,43522.52876,Greenville
4660,2707,asc-91,C,Tyrell Corp.,Roofing,2,99.06,0,198.12,2,43513.41672,Greenville
4661,2708,asc-98,B,Acme,Bathroom,1,68.04,0.05,64.64,2,43503.56255,Greenville
4670,2713,asc-71,A,Acme,Kitchen,8,52.01,0,416.08,2,43500.74226,Greenville
4674,2716,asc-75,B,Cyberdyne,Roofing,3,34.7,0,104.1,2,43513.58964,Greenville
4681,2722,asc-44,A,Tyrell Corp.,Kitchen,1,1.85,0.12,1.63,2,43521.50986,Greenville
4686,2725,asc-33,C,Acme,Kitchen,1,105.26,0,105.26,2,43520.47186,Greenville
4688,2725,asc-69,A,Acme,Kitchen,1,91.02,0.1,81.92,2,43521.39123,Greenville
4690,2727,asc-100,C,Acme,Roofing,8,111.55,0,892.4,2,43524.66451,Greenville
4693,2728,asc-95,A,Acme,Bathroom,3,40.7,0,122.1,2,43498.77381,Greenville
4694,2729,asc-48,C,Acme,Gardening,4,16.59,0,66.36,2,43501.50972,Greenville
4706,2735,asc-35,A,Tyrell Corp.,Gardening,3,65.42,0.05,186.45,2,43506.51538,Greenville
4707,2735,asc-16,A,Cyberdyne,Gardening,2,51.94,0.12,91.41,2,43498.46495,Greenville
4709,2736,asc-2,C,Acme,Roofing,8,38.98,0.12,274.42,2,43519.79987,Greenville
4710,2737,asc-74,A,Cyberdyne,Gardening,5,102.09,0.12,449.2,2,43497.77813,Greenville
4713,2738,asc-6,A,Cyberdyne,Gardening,7,37.92,0.05,252.17,2,43526.44735,Greenville
4715,2738,asc-23,C,Cyberdyne,Roofing,6,20.13,0,120.78,2,43517.70587,Greenville
4721,2742,asc-52,B,Cyberdyne,Gardening,2,15.44,0.1,27.79,2,43512.55574,Greenville
4722,2743,asc-4,B,Acme,Gardening,7,110.28,0.12,679.32,2,43506.57488,Greenville
4723,2744,asc-28,A,Cyberdyne,Roofing,5,39.46,0,197.3,2,43505.73918,Greenville
4728,2747,asc-11,B,Cyberdyne,Kitchen,6,106.57,0.1,575.48,2,43511.50111,Greenville
4733,2749,asc-63,C,Acme,Kitchen,2,81.91,0,163.82,2,43522.33735,Greenville
4736,2750,asc-7,C,Cyberdyne,Gardening,4,44.17,0.1,159.01,2,43509.82189,Greenville
4739,2751,asc-9,C,Cyberdyne,Bathroom,8,70.51,0.1,507.67,2,43523.59343,Greenville
4742,2754,asc-77,B,Tyrell Corp.,Kitchen,9,115.28,0,1037.52,2,43513.36302,Greenville
4743,2755,asc-32,A,Cyberdyne,Gardening,6,106.16,0.05,605.11,2,43511.41848,Greenville
4751,2758,asc-78,A,Tyrell Corp.,Roofing,4,105.95,0,423.8,2,43527.36368,Greenville
4766,2765,asc-38,C,Tyrell Corp.,Bathroom,4,48.34,0,193.36,2,43510.49372,Greenville
4767,2766,asc-3,C,Tyrell Corp.,Gardening,3,61.97,0,185.91,2,43513.78231,Greenville
4778,2772,asc-22,C,Cyberdyne,Kitchen,6,111.58,0,669.48,2,43506.57287,Greenville
4781,2772,asc-44,A,Tyrell Corp.,Kitchen,8,1.85,0,14.8,2,43504.64317,Greenville
4782,2773,asc-29,C,Cyberdyne,Roofing,5,92.17,0,460.85,2,43526.51973,Greenville
4791,2779,asc-80,C,Cyberdyne,Roofing,9,77.1,0.05,659.21,2,43527.66834,Greenville
4792,2780,asc-27,C,Cyberdyne,Kitchen,6,25.79,0,154.74,2,43517.49492,Greenville
4793,2780,asc-95,A,Acme,Bathroom,6,40.7,0,244.2,2,43500.58545,Greenville
4794,2781,asc-48,C,Acme,Gardening,8,16.59,0.05,126.08,2,43510.57616,Greenville
4795,2782,asc-96,C,Acme,Roofing,3,81.79,0.12,215.93,2,43522.73826,Greenville
4796,2783,asc-36,C,Tyrell Corp.,Bathroom,3,85.24,0.1,230.15,2,43525.38289,Greenville
4799,2785,asc-67,B,Tyrell Corp.,Kitchen,9,100.18,0,901.62,2,43512.52863,Greenville
4802,2787,asc-87,B,Acme,Roofing,3,116.17,0,348.51,2,43517.51895,Greenville
4804,2789,asc-76,B,Tyrell Corp.,Bathroom,4,98.28,0,393.12,2,43511.8328,Greenville
4806,2790,asc-35,A,Tyrell Corp.,Gardening,5,65.42,0,327.1,2,43510.51306,Greenville
4815,2794,asc-23,C,Cyberdyne,Roofing,4,20.13,0,80.52,2,43501.62728,Greenville
4817,2794,asc-99,A,Acme,Kitchen,7,110.73,0,775.11,2,43518.60286,Greenville
4832,2804,asc-55,B,Acme,Kitchen,7,17.42,0,121.94,2,43507.43818,Greenville
4836,2807,asc-7,C,Cyberdyne,Gardening,4,44.17,0,176.68,2,43509.53141,Greenville
4838,2809,asc-82,C,Acme,Gardening,1,43.69,0,43.69,2,43524.74288,Greenville
4844,2812,asc-89,B,Acme,Gardening,2,108.23,0.12,190.48,2,43497.68088,Greenville
4854,2818,asc-25,B,Tyrell Corp.,Gardening,7,25.32,0,177.24,2,43525.81884,Greenville
4868,2824,asc-64,C,Tyrell Corp.,Kitchen,5,119.04,0.12,523.78,2,43523.63547,Greenville
4886,2834,asc-33,C,Acme,Kitchen,7,105.26,0,736.82,2,43513.4088,Greenville
4892,2836,asc-27,C,Cyberdyne,Kitchen,9,25.79,0,232.11,2,43508.48616,Greenville
4894,2836,asc-48,C,Acme,Gardening,8,16.59,0.1,119.45,2,43525.72517,Greenville
4896,2837,asc-36,C,Tyrell Corp.,Bathroom,4,85.24,0,340.96,2,43500.34706,Greenville
4899,2839,asc-67,B,Tyrell Corp.,Kitchen,2,100.18,0,200.36,2,43514.34913,Greenville
4909,2848,asc-2,C,Acme,Roofing,5,38.98,0.12,171.51,2,43505.42094,Greenville
4911,2850,asc-24,C,Acme,Kitchen,8,85.1,0.1,612.72,2,43506.55729,Greenville
4923,2856,asc-28,A,Cyberdyne,Roofing,4,39.46,0,157.84,2,43524.77951,Greenville
4932,2864,asc-55,B,Acme,Kitchen,4,17.42,0,69.68,2,43504.3965,Greenville
4936,2867,asc-7,C,Cyberdyne,Gardening,2,44.17,0,88.34,2,43526.74304,Greenville
4939,2869,asc-9,C,Cyberdyne,Bathroom,9,70.51,0,634.59,2,43502.35707,Greenville
4942,2872,asc-77,B,Tyrell Corp.,Kitchen,6,115.28,0.12,608.68,2,43500.70083,Greenville
4958,2881,asc-13,A,Cyberdyne,Gardening,5,85.52,0,427.6,2,43524.36705,Greenville
4960,2882,asc-91,C,Tyrell Corp.,Roofing,9,99.06,0,891.54,2,43524.47277,Greenville
4967,2888,asc-3,C,Tyrell Corp.,Gardening,7,61.97,0,433.79,2,43511.36487,Greenville
4972,2892,asc-12,B,Acme,Gardening,8,108.48,0,867.84,2,43520.52894,Greenville
4974,2894,asc-75,B,Cyberdyne,Roofing,5,34.7,0,173.5,2,43511.66993,Greenville
4982,2899,asc-29,C,Cyberdyne,Roofing,2,92.17,0,184.34,2,43516.37943,Greenville
4988,2904,asc-69,A,Acme,Kitchen,8,91.02,0,728.16,2,43524.57802,Greenville
4993,2905,asc-95,A,Acme,Bathroom,5,40.7,0.1,183.15,2,43512.7611,Greenville
4996,2907,asc-36,C,Tyrell Corp.,Bathroom,3,85.24,0,255.72,2,43504.51104,Greenville
4998,2908,asc-93,A,Cyberdyne,Roofing,1,74.57,0.12,65.62,2,43504.7452,Greenville
5005,2913,asc-17,A,Acme,Gardening,6,29.27,0.05,166.84,2,43521.34459,Greenville
5007,2913,asc-16,A,Cyberdyne,Gardening,5,51.94,0.05,246.72,2,43504.54123,Greenville
5012,2916,asc-26,C,Cyberdyne,Gardening,8,116.81,0,934.48,2,43536.74234,Greenville
5014,2918,asc-34,C,Acme,Bathroom,9,103.21,0,928.89,2,43555.80897,Greenville
5017,2919,asc-99,A,Acme,Kitchen,1,110.73,0.12,97.44,2,43529.76015,Greenville
5018,2920,asc-30,B,Cyberdyne,Gardening,4,69.92,0,279.68,2,43555.50332,Greenville
5020,2922,asc-92,A,Cyberdyne,Kitchen,6,94.85,0,569.1,2,43549.57725,Greenville
5030,2929,asc-60,B,Tyrell Corp.,Kitchen,1,108.13,0,108.13,2,43542.82678,Greenville
5037,2931,asc-19,A,Tyrell Corp.,Bathroom,7,103.97,0.05,691.4,2,43550.76831,Greenville
5038,2932,asc-82,C,Acme,Gardening,1,43.69,0,43.69,2,43544.55144,Greenville
5043,2935,asc-32,A,Cyberdyne,Gardening,2,106.16,0.1,191.09,2,43526.73882,Greenville
5044,2935,asc-89,B,Acme,Gardening,4,108.23,0.05,411.27,2,43547.61295,Greenville
